Code,Maternal,Paternal
9669,9067-008,NA
9670,9088-006,NA
9671,9088-020,NA
9672,9089-014,NA
9673,9090-005,NA
9674,9107-001,NA
9675,9108-030,NA
9676,9109-002,NA
9677,9109-019,NA
9678,9110-066,NA
9679,9110-067,NA
9680,9110-071,NA
9681,9110-077,NA
9682,9113-011,NA
9683,NA,NA
9684,9113-050,NA
9685,9114-002,NA
9686,9120-047,NA
9687,9123-037,NA
9688,9124-267,NA
9689,9124-276,NA
9690,9132-010,NA
9691,9133-010,NA
9692,9153-004,NA
9693,9153-005,NA
9694,9157-001,NA
9695,9209-014,NA
9696,9209-015,NA
9697,9210-001,NA
9698,9211-001,NA
9699,9211-002,NA
9700,9211-013,NA
9701,9212-001,NA
9702,9216-023,NA
9703,9219-015,NA
9704,9219-019,NA
9705,9330-008,NA
9706,10-275,NA
9707,6173-007,NA
9708,6859-007,NA
9709,6879-008,NA
9710,7454-056,NA
9711,7829-002,NA
9712,7838-005,NA
9713,7838-007,NA
9714,8026-130,NA
9715,8198-002,NA
9716,8249-010,NA
9717,8486-001,NA
9718,8505-022,NA
9719,8522-007,NA
9720,8541-025,NA
9721,8544-018,NA
9722,8550-014,NA
9723,8827-031,NA
9724,8948-001,NA
9725,8948-001,NA
9726,8958-014,NA
9727,8958-017,NA
9728,8967-009,NA
9729,8967-011,NA
9730,8967-011,NA
9731,8978-002,NA
9732,9057-002,NA
9733,9057-004,NA
9734,9067-008,NA
9735,9292-006,NA
9736,9426-005,NA
9737,9427-009,NA
9738,9427-020,NA
9739,9428-012,NA
9740,9428-014,NA
9741,9429-005,NA
9742,9429-010,NA
9743,9429-014,NA
9744,9429-024,NA
9745,9429-047,NA
9746,9432-010,NA
9747,9435-033,NA
9748,9443-011,NA
9749,9446-001,NA
9750,9450-006,NA
9751,9452-004,NA
9752,9453-002,NA
9753,9458-002,NA
9754,9470-009,NA
9755,9479-012,NA
9756,9480-024,NA
9757,9483-053,NA
9758,9494-015,NA
9759,9495-019,NA
9760,9495-020,NA
9761,9499-006,NA
9762,9502-002,NA
9763,9504-008,NA
9764,9506-008,NA
9765,9507-001,NA
9766,9509-002,NA
9767,9515-002,NA
9768,9518-001,NA
9769,9612-002,NA
9770,9631-002,NA
9771,9632-001,NA
9772,9638-019,NA
9773,9643-001,NA
9774,9650-003,NA
9775,9650-007,NA
9776,9650-008,NA
9777,9650-009,NA
9778,8407-043,8737-015
9779,8528-003,8407-043
9780,8698-005,8226-084
9781,8698-005,8767-004
9782,8698-005,8842-040
9783,8711-004,8397-049
9784,8711-004,8528-003
9785,8711-004,9003-017
9786,8711-004,9025-002
9787,8711-004,9031-031
9788,8737-015,8407-043
9789,9007-020,8407-043
9790,9007-020,9404-020
9791,9007-025,8407-043
9792,9007-025,9003-017
9793,9007-050,9007-025
9794,9025-002,NA
9795,9025-002,9007-020
9796,9025-002,NA
9797,9031-031,8407-043
9798,9404-001,8407-043
9799,9404-001,8737-015
9800,9404-001,9003-017
9801,9404-001,9031-031
9802,1835-01,6879-008
9803,2894-104,8052-004
9804,2894-104,N28
9805,2894-104,N29
9806,4351-001,6879-008
9807,6879-008,4351-001
9808,6879-008,N29
9809,8052-004,6879-008
9810,8222-009,NA
9811,8222-009,8225-021
9812,8222-009,NA
9813,8222-009,NA
9814,8222-009,NA
9815,8223-003,8222-009
9816,8223-003,8225-021
9817,8223-003,8520-009
9818,8225-021,8222-009
9819,8225-021,8520-009
9820,8225-021,8737-194
9821,8737-194,8520-009
9822,N28,6879-008
9823,N29,2894-104
9824,N29,6879-008
9825,8211-003,8823-001
9826,8213-008,8211-003
9827,8213-008,8213-004
9828,8213-008,8823-001
9829,8666-001,8924-010
9830,8821-052,8894-007
9831,8821-052,8924-010
9832,8863-001,8666-001
9833,8924-007,8663-001
9834,8924-007,8821-052
9835,8924-010,NA
9836,8924-010,NA
9837,8939-001,8666-001
9838,8213-008,8519-019
9839,8213-008,8550-014
9840,8213-008,8967-011
9841,8519-019,8223-004
9842,8519-019,9000-001
9843,8520-009,8222-009
9844,8520-009,8225-021
9845,8520-009,8967-011
9846,8550-014,8948-001
9847,8550-014,8965-001
9848,8550-014,8967-011
9849,8550-014,9000-001
9850,8948-001,8967-011
9851,8948-001,NA
9852,8948-001,NA
9853,8965-001,8948-001
9854,8965-001,8967-011
9855,8965-001,8998-002
9856,8965-001,9000-001
9857,8967-011,NA
9858,8967-011,NA
9859,8967-011,NA
9860,8967-011,NA
9861,8967-011,NA
9862,8998-002,8213-008
9863,8998-002,8948-001
9864,8998-002,8965-001
9865,8216-001,8894-007
9866,8216-001,NA
9867,8256-004,8705-028
9868,8894-007,8216-001
9869,8894-007,8924-010
9870,9003-017,8256-004
9871,9003-017,8711-004
9872,8461-003,8705-028
9873,8705-028,8256-004
9874,9235-016,8105-002
9875,7954-002,8767-004
9876,7954-002,8842-040
9877,7954-002,8842-070
9878,8226-078,8698-005
9879,8226-084,8698-005
9880,8226-084,8767-004
9881,8767-004,7954-002
9882,8767-004,8226-084
9883,8767-004,8698-005
9884,8767-004,8842-040
9885,8842-040,7954-002
9886,8842-040,8226-084
9887,8842-040,8454-025
9888,8842-040,8698-005
9889,8816-013,8819-078
9890,8816-013,8827-031
9891,8816-013,8829-041
9892,8819-078,8829-041
9893,8824-011,8819-078
9894,8827-031,8509-052
9895,8827-031,8816-031
9896,8827-031,8829-041
9897,8829-041,NA
9898,8829-041,NA
9899,8829-041,NA
9900,8061-016,9000-001
9901,8588-002,8061-016
9902,8588-002,8834-004
9903,8834-004,8061-016
9904,8834-004,9000-001
9905,8995-001,8061-016
9906,8995-001,8834-004
9907,8995-001,9000-001
9908,8998-002,8212-008
9909,8998-004,8223-004
9910,8998-004,8928-002
9911,8998-004,8978-002
9912,9000-001,8519-019
9913,9000-001,8550-014
9914,9000-001,8834-004
9915,9000-001,NA
9916,9001-001,8965-001
9917,8544-018,8854-142
9918,8544-018,9032-010
9919,8733-010,9032-010
9920,8734-028,8854-142
9921,8734-028,9045-003
9922,8854-142,8734-028
9923,8854-142,9032-010
9924,8854-142,9045-003
9925,8854-142,9122-030
9926,8854-142,NA
9927,9032-010,8734-004
9928,9032-010,8854-142
9929,9032-010,9034-001
9930,9032-010,9045-003
9931,9032-010,9122-030
9932,9034-001,8854-142
9933,9045-003,8734-004
9934,9045-003,8854-142
9935,9045-005,8734-004
9936,9122-030,8734-004
9937,9122-030,9032-010
9938,NA,8734-004
9939,NA,8734-028
9940,NA,8854-142
9941,10-275,8509-052
9942,10-275,8520-009
9943,10-275,8544-018
9944,10-275,8550-014
9945,10-275,8816-013
9946,10-275,8827-031
9947,10-275,8854-142
9948,10-275,8967-011
9949,10-275,8998-002
9950,10-275,9000-001
9951,10-275,9003-017
9952,10-275,9007-020
9953,10-275,9032-010
9954,10-275,9033-018
9955,10-275,9122-030
9956,7954-002,10-275
9957,8222-009,10-275
9958,8223-003,10-275
9959,8225-021,10-275
9960,8246-056,10-275
9961,8256-004,10-275
9962,8397-049,10-275
9963,8453-002,10-275
9964,8461-003,10-275
9965,8520-009,10-275
9966,8528-003,10-275
9967,8544-018,10-275
9968,8705-028,10-275
9969,8711-004,10-275
9970,8827-031,10-275
9971,8842-040,10-275
9972,8854-142,10-275
9973,8967-011,NA
9974,8968-005,10-275
9975,9003-017,10-275
9976,9007-020,10-275
9977,9007-025,10-275
9978,9032-010,10-275
9979,9033-018,10-275
9980,8226-084,P09-089
9981,8454-001,P09-089
9982,8454-018,P09-089
9983,8520-009,P09-089
9984,8854-142,P09-089
9985,8967-011,NA
9986,P09-089,8397-049
9987,P09-089,8407-043
9988,P09-089,8454-018
9989,P09-089,8520-009
9990,P09-089,8528-003
9991,P09-089,8550-014
9992,P09-089,8733-010
9993,P09-089,8812-001
9994,P09-089,8827-031
9995,P09-089,8829-041
9996,P09-089,8854-142
9997,P09-089,8924-010
9998,P09-089,8967-011
9999,P09-089,8978-002
10000,P09-089,9003-017
10001,P09-089,9039-001
10002,P09-089,NA
10003,8453-002,8454-018
10004,8453-002,8854-142
10005,8453-002,9032-010
10006,8454-001,8544-018
10007,8454-001,8854-142
10008,8454-018,8544-018
10009,8454-018,8854-142
10010,8544-018,8454-018
10011,8854-142,8454-018
10012,8509-052,NA
10013,6219-002,9412-010
10014,8410-001,8698-005
10015,8506-011,8734-004
10016,8698-005,9234-022
10017,8698-005,9412-010
10018,8704-006,9412-010
10019,8717-011,9234-022
10020,8720-025,9234-022
10021,8733-010,9224-007
10022,9045-003,8397-049
10023,9045-003,8506-011
10024,9234-022,8124-001
10025,9403-001,8124-001
10026,9412-010,8704-006
10027,6749-006,9124-021
10028,9124-021,6749-006
10029,9124-021,8032-002
10030,9124-021,8220-008
10031,7940-006,9067-032
10032,7940-006,9113-030
10033,7940-006,9128-241
10034,8942-028,8068-027
10035,8944-017,8948-001
10036,8948-001,8967-011
10037,8967-011,9067-032
10038,8967-011,9113-030
10039,8967-011,9287-001
10040,9067-032,7940-006
10041,9067-032,8967-011
10042,9113-030,7940-006
10043,9113-030,8967-011
10044,9128-241,7940-006
10045,9128-241,8967-011
10046,9188-008,8948-001
10047,9188-008,8967-011
10048,9269-005,8967-011
10049,9288-003,9113-030
10050,9301-006,8948-001
10051,9308-002,8967-011
10052,9124-021,7798-001
10053,5839-001,4384-001
10054,8195-001,4384-001
10055,8461-003,4384-001
10056,8492-001,5839-001
10057,5565-004,9330-008
10058,6543-001,5565-004
10059,6543-001,9177-001
10060,6901-001,7954-002
10061,6901-001,8544-020
10062,7864-007,8573-006
10063,8518-006,8226-078
10064,8518-006,8573-006
10065,8544-020,8573-006
10066,8573-006,8544-020
10067,9063-012,8544-020
10068,9063-012,8573-006
10069,9090-006,6543-001
10070,9112-017,9000-001
10071,9330-008,NA
10072,9330-008,8573-006
10073,9346-002,5565-004
10074,9643-001,8850-008
10075,8059-024,8213-005
10076,8818-076,8213-005
10077,8944-017,8967-011
10078,8998-001,9117-016
10079,8998-003,8942-026
10080,9000-001,6783-010
10081,9109-019,9117-016
10082,9114-036,9109-019
10083,9128-029,9000-001
10084,9045-003,6749-006
10085,5973-009,9337-001
10086,9128-022,9337-001
10087,9337-001,5973-009
10088,9510-002,5565-004
10089,9510-002,8967-011
10101,NA,NA
10102,7940-006,NA
10103,8944-017,NA
10104,8948-001,NA
10105,8967-001,NA
10106,9067-032,NA
10107,9113-030,NA
10108,9128-241,NA
10109,9188-008,NA
10110,9287-001,NA
10111,9308-002,NA
10112,4626-002,NA
10113,8101-004,NA
10114,8107-003,NA
10115,8174-036,NA
10116,8231-024,NA
10117,8231-024,NA
10118,8251-014,NA
10119,8268-007,NA
10120,8835-001,NA
10121,8849-006,NA
10122,8894-013,NA
10123,9128-041,NA
10124,9198-003,NA
10125,N35,NA
10126,4384-001,9234-022
10127,6219-002,6777-001
10128,6219-002,8734-004
10129,6777-001,6219-002
10130,6777-001,8397-049
10131,7051-001,8733-010
10132,7051-001,8734-004
10133,7051-001,8736-050
10134,7051-001,9003-008
10135,8124-001,9403-001
10136,8124-001,9412-010
10137,8210-069,8734-004
10138,8210-069,8736-050
10139,8210-069,9045-003
10140,8405-019,8734-004
10141,8405-034,8734-004
10142,8410-001,8698-005
10143,8410-001,8736-050
10144,8410-001,9003-008
10145,8494-018,9003-017
10146,8494-018,9045-003
10147,8494-018,9309-001
10148,8506-011,6777-001
10149,8506-011,8734-004
10150,8506-011,9045-003
10151,8698-005,9412-010
10152,8704-006,9412-010
10153,8717-011,9234-022
10154,8720-025,8734-004
10155,8733-010,6219-002
10156,8733-010,7051-001
10157,8733-010,9002-020
10158,8733-010,9224-007
10159,8734-004,6219-002
10160,8734-004,7051-001
10161,8734-004,8210-069
10162,8734-004,9003-017
10163,8736-050,6777-001
10164,9002-020,8733-010
10165,9002-020,9045-003
10166,9003-008,8736-050
10167,9003-017,8494-018
10168,9003-017,8720-025
10169,9003-017,9045-003
10170,9045-003,6219-002
10171,9045-003,8397-049
10172,9045-003,8405-034
10173,9045-003,8506-011
10174,9045-003,9003-008
10175,9045-003,9003-017
10176,9234-022,4384-001
10177,9234-022,8124-001
10178,9387-002,8736-050
10179,9387-002,9045-003
10180,9403-001,8124-001
10181,9403-001,8704-006
10182,9412-010,4384-001
10183,9412-010,8704-006
10184,9412-010,8717-011
10185,6779-020,9659-001
10186,8148-006,9659-001
10187,9654-005,8881-001
10188,9655-001,8148-006
10189,9659-001,8148-006
10190,9659-001,8881-001
10191,8553-017,9644-001
10192,8967-001,9644-001
10193,9045-003,9644-001
10194,6749-006,8842-040
10195,6749-006,9045-003
10196,6749-006,9124-021
10197,8220-008,6749-006
10198,8553-017,8032-002
10199,8553-017,8326-001
10200,8553-017,9124-021
10201,8842-040,6749-006
10202,8842-040,9124-021
10203,9045-003,8405-019
10204,9124-021,6749-006
10205,9124-021,8032-002
10206,9124-021,8220-008
10207,9124-021,8842-040
10208,NA,8032-002
10209,7940-006,9113-030
10210,7940-006,9128-241
10211,8942-028,8068-027
10212,8942-028,9284-028
10213,8944-017,8948-001
10214,8944-017,9308-002
10215,8959-006,8942-028
10216,8967-011,8948-001
10217,8967-011,9287-001
10218,8967-013,8068-027
10219,8967-013,9135-003
10220,8967-013,9284-028
10221,9067-032,7940-006
10222,9113-030,8967-011
10223,9128-241,8967-011
10224,9135-003,9284-028
10225,9188-008,8944-017
10226,9188-008,8948-001
10227,9269-005,8967-011
10228,9284-028,9135-003
10229,9288-003,9067-032
10230,9288-003,9113-030
10231,9292-006,9273-003
10232,9301-006,8948-001
10233,9308-002,8967-011
10234,8220-008,9658-002
10235,9174-007,7798-001
10236,9174-007,9658-002
10237,9399-001,9658-002
10238,9174-003,9658-002
10239,9174-003,9124-021
10240,8492-001,5839-001
10241,5565-004,8226-078
10242,6543-001,5565-004
10243,6543-001,7954-002
10244,6543-001,8226-078
10245,6543-001,8698-005
10246,6543-001,9121-002
10247,6543-001,9177-001
10248,6901-001,8544-020
10249,6901-001,8573-006
10250,7133-008,4626-002
10251,7133-008,9121-002
10252,7788-001,7954-002
10253,7788-001,9330-008
10254,7954-002,8226-078
10255,7954-002,9063-012
10256,8226-078,5565-004
10257,8226-078,8698-005
10258,8226-078,8704-006
10259,8518-006,8226-078
10260,8518-006,8704-006
10261,8544-020,6901-001
10262,8544-020,8573-006
10263,8573-006,8226-078
10264,8698-005,7788-001
10265,8703-005,9330-008
10266,8850-008,9330-008
10267,8967-001,8213-005
10268,9045-003,8226-078
10269,9063-012,8573-006
10270,9090-006,6543-001
10271,9090-006,9063-012
10272,9112-017,9000-001
10273,9121-002,8226-078
10274,9121-002,9330-008
10275,9330-008,4384-001
10276,9330-008,5565-004
10277,9330-008,8881-001
10278,9346-002,5565-004
10279,9346-002,7133-008
10280,9346-002,8573-006
10281,9643-001,8226-078
10282,9643-001,8850-008
10283,9129-006,8824-011
10284,6783-010,9000-001
10285,8059-024,8213-005
10286,8061-016,9000-001
10287,8818-076,8213-005
10288,8818-076,9000-001
10289,8967-001,8967-001
10290,8998-001,9091-001
10291,8998-001,9117-016
10292,8998-001,9120-025
10293,8998-003,8942-026
10294,8998-003,9112-017
10295,9000-001,9117-016
10296,9000-001,9128-029
10297,9000-001,9142-002
10298,9109-019,9112-017
10299,9109-019,9114-036
10300,9109-019,9120-025
10301,9112-017,8213-005
10302,9112-017,8967-011
10303,9112-017,8998-003
10304,9112-017,9109-019
10305,9117-016,9000-001
10306,9117-016,9109-019
10307,9124-025,9000-001
10308,NA,9000-001
10309,9128-029,9109-019
10310,9142-002,9109-019
10311,9261-001,7051-094
10312,9262-004,7051-094
10313,9262-004,9091-001
10314,9262-004,9117-016
10315,9270-003,8061-016
10316,6219-002,9045-003
10317,9045-003,7051-001
10318,9045-003,NA
10319,9045-003,6749-006
10320,9656-002,8544-020
10321,9664-003,8573-006
10322,9523-001,8326-001
10323,9510-002,6783-010
10324,9510-002,8032-002
10325,9510-002,8068-027
10326,9510-002,8326-001
10327,9510-002,8405-019
10328,9510-002,8494-018
10329,9510-002,8948-001
10330,9510-002,8967-011
10331,9510-002,9003-008
10332,9510-002,9003-017
10333,9510-002,9523-001
10334,9510-002,NA
10335,NC10-0275,5565-004
10336,NC10-0275,5973-009
10337,NC10-0275,6749-006
10338,NC10-0275,6901-001
10339,NC10-0275,8220-008
10340,NC10-0275,8544-020
10341,NC10-0275,8942-026
10342,NC10-0275,8944-003
10343,NC10-0275,8967-011
10344,NC10-0275,8995-001
10345,NC10-0275,9000-001
10346,NC10-0275,9045-003
10347,NC10-0275,9067-032
10348,NC10-0275,9112-017
10349,NC10-0275,9112-048
10350,NC10-0275,9113-030
10351,NC10-0275,9177-001
10352,NC10-0275,9230-001
10353,NC10-0275,9399-001
10354,NC10-0275,9412-010
10355,NC10-0275,P09-089
10356,5973-009,0010-275
10357,6543-001,0010-275
10358,6543-001,P09-089
10359,7051-040,0010-275
10360,7798-001,P09-089
10361,7954-002,P09-089
10362,8220-008,P09-089
10363,8397-049,P09-089
10364,8704-006,0010-275
10365,8704-006,P09-089
10366,8842-040,0010-275
10367,8850-008,P09-089
10368,8948-001,0010-275
10369,8948-001,P09-089
10370,8995-001,0010-275
10371,8995-001,P09-089
10372,9063-012,P09-089
10373,9128-022,0010-275
10374,9287-001,P09-089
10375,9309-001,P09-089
10376,9325-004,P09-089
10377,9326-003,9325-004
10378,9337-001,5973-009
10379,9337-001,9128-022
10380,9346-002,0010-275
10381,9399-001,9177-001
10382,9657-001,P09-089
10383,P09-089,6219-002
10384,P09-089,6749-006
10385,P09-089,8397-049
10386,P09-089,8704-006
10387,P09-089,8967-011
10388,P09-089,8995-001
10389,P09-089,9067-032
10390,P09-089,9114-036
10391,P09-089,9117-016
10392,P09-089,9120-025
10393,P09-089,9287-001
10394,P09-089,9325-004
10395,P09-089,9330-008
10396,P09-089,9387-002
10397,P09-089,9412-010
10398,P09-089,9657-001
10399,P09-089,P09-089
10400,P09-089,P09-089
10401,8393-010,9916-001
10402,8494-018,9234-030
10403,8736-080,9234-022
10404,9234-022,10028-006
10405,9234-022,10017-002
10406,9234-030,8736-080
10407,9629-004,8736-080
10408,9629-004,9224-007
10409,9779-014,8736-080
10410,9800-001,10076-026
10411,8544-018,9822-060
10412,9802-004,9808-024
10413,9802-018,9808-006
10414,9824-032,8553-017
10415,9824-044,9802-018
10416,9824-089,9802-018
10417,9262-004,9729-126
10418,9575-018,9729-126
10419,9698-011,9604-011
10420,9728-002,9574-002
10421,9857-014,9558-002
10422,9857-014,9729-126
10423,9729-126,9574-002
10424,9840-002,9729-126
10425,9863-001,9729-169
10426,9242-001,9875-003
10427,8967-001,9558-002
10428,10027-086,9936-002
10429,10076-026,10025-043
10430,9045-003,9916-001
10431,9936-002,10076-026
10432,10025-043,9800-001
10433,9808-024,9802-001
10434,8944-018,9000-001
10435,8550-023,9629-004
10436,8550-014,OP
10437,8967-001,OP
10438,9729-169,OP
10439,9857-014,OP
10440,8767-004,10074-002
10441,9875-003,9883-004
10442,9881-002,10074-002
10443,9881-003,10074-003
10444,9883-004,10074-002
10445,8959-006,9558-002
10446,8959-006,9729-126
10447,8959-006,9729-169
,,
7-1,Sulfur,Sulfur
(138-1 x 851-82N),138-1,851
(1528 X S),NC1528,Sulfur
(L84-74 X BL-14),L84-74,Blackie
(L84-74 X BL-22),L84-74,Blackie
(P5 X S-2),P5,Sulfur
(P8 X BL-1),P8,Blackie
(REGAL X BL-1),Regal,Blackie
(S X B R5-18),Sulfur,Blackie
(S X B R6-1),Sulfur,Blackie
(S X B R7-36),Sulfur,Blackie
(S X B-13),Sulfur,Blackie
(S X BL R6-1),Sulfur,Blackie
(S X BL R7-2),Sulfur,Blackie
(S XBL R7-1),Sulfur,Regal
(SO DEL X BL-10),Southern Delite,Blackie
(SO DEL X BL-2),Southern Delite,Blackie
(W201 X BL-1),W201,Blackie
(W248 X BL-4),W248,Blackie
(W279 X B-1),W279,Blackie
(W279 X BL-1),W279,Blackie
,,
00-792,NA,NA
0848-006,136-1,146-1
0953-010,338-1,364-2
0953-036,338-1,364-2
102-1,(L84-74 X BL-22),(W201 X BL-1)
1080-18,439-10,675
1080-5,439-10,675
1080-7,439-10,675
1081-2,439-10,677
1084-5,439-10,710
111-1,(P8 X BL-1),(L84-74 X BL-22)
125-1,(SO DEL X BL-2),(REGAL X BL-1)
126-1,(SO DEL X BL-2),(W201 X BL-1)
1320-1,679,439-10
1331-1,690,Pink Frost
1358-2,707-2,146-1
136-1,Sulfur,(S X B R5-18)
136-3,Sulfur,(S X B R5-18)
136-5,Sulfur,(S X B R5-18)
1376-7,710,707-2
138-1,Sulfur,(S X B R6-1)
138-3,Sulfur,(S X B R6-1)
14-1,Sulfur,(1528 X S)
1410-1,735-1,562
146-1,Sulfur,(S X BL R7-2)
15-1,Sulfur,(P5 X S-2)
1519-1,Pink Frost,572
152-8,Sulfur,(S X B R7-36)
163-1,(S X B-13),(REGAL X BL-1)
1641-26N,136-1,163-1
1644-32N,308-1,666
1646-28N,308-1,0439-006
1649-15N,308-1,551
1652-9N,308-1,N1
1657-1N,CIPI99050,00-792
1664-1N,W248,308-1
1718-1N,NS1,727-1
1748-2N,308-1,85016-72
1830-1,666,NA
1835-1V,775-1,NA
1857-1,1641-26N,NA
1859-55,1644-32N,NA
1863-3,1649-15N,NA
1866-7,1652-9N,NA
1892-2,1718-1N,NA
1925-009,N35,NA
1925-18,N35,NA
1925-35,N35,NA
1925-88,N35,NA
1925-9,N35,NA
1928-1,N37,NA
1928-14,N37,NA
1928-9,N37,NA
1931-17,N39,NA
206-1,(S XBL R7-1),(W248 X BL-4)
2279-1,735-3,562
2349-1,1080-7,N35
2420-1,1657-1N,N36-1
2500-22,N35,1519-1
2548-1,N37-1,N37
2591-1,795-2,NA
2591-2,795-2,NA
2591-3,795-2,NA
2601-1,1331-1,NA
2619-89,N35,NA
2626-002,Unknown 2003,NA
2628-14,N1,NA
2648-14,1748-2N,NA
268-1,(W279 X BL-1),Blackie
2711-3,545-5,915-9
2719-005,644-3,643-3
2719-5,644-3,643-3
274-1,14-1,136-3
2749-13,707-1,707-2
2769-1,735-1,562
2773-1,775-1,428
2779-1,778-1,1080-5
2822-3,869-13,1080-7
2861-30,915-7,NA
2868-2,922-2,N35
2879-01B,953-1,1358-2
2879-1B,953-1,1358-2
2894-104,1080-7,675-6
2894-165,1080-7,675-6
2894-209,1080-7,675-6
2894-71,1080-7,675-6
2912-3,1081-2,707-2
2920-4,1081-2,1358-2
2977-7,1358-2,908-14
